comments,duration,film_date,languages,main_speaker,num_speaker,published_date,speaker_occupation,title,views,Beautiful,Confusing,Courageous,Funny,Informative,Ingenious,Inspiring,Longwinded,Unconvincing,Fascinating,Jaw-dropping,Persuasive,OK,Obnoxious,Title_Length,Number_Question_marks
342,934,1284940800,33,Hans Rosling,1,1286442720,Global health expert; data visionary,The good news of the decade? We're winning the war against child mortality,738895,0.01684717208182912,0.003208985158443642,0.030084235860409144,0.06698756518251102,0.2222222222222222,0.04653028479743281,0.18892900120336945,0.0028078620136381873,0.00681909346169274,0.13237063778580024,0.05415162454873646,0.21460088247091855,0.012835940633774568,0.001604492579221821,13,0
505,197,1265932800,55,Stacey Kramer,1,1286527740,Brand strategist,The best gift I ever survived,3450119,0.15615091946734305,0.013316423589093214,0.2473050095117311,0.004755865567533291,0.0098287888395688,0.013474952441344324,0.3413126188966392,0.007767913760304374,0.030754597336715282,0.03725428027901078,0.05215599239061509,0.030120481927710843,0.034717818642993024,0.021084337349397592,6,0
954,830,1279152000,30,Stefano Mancuso,1,1286787300,Plant neurobiologist,The roots of plant intelligence,1075196,0.06423539162867799,0.004144218814753419,0.01699129714048902,0.05511811023622047,0.20803978450062166,0.0663075010360547,0.12432656444260255,0.00663075010360547,0.01077496891835889,0.26564442602569416,0.05470368835474513,0.07874015748031496,0.040613344384583513,0.0037297969332780773,5,1
322,988,1284940800,31,Melinda Gates,1,1286873040,Philanthropist,What nonprofits can learn from Coca-Cola,1189754,0.02726337448559671,0.0102880658436214,0.035493827160493825,0.006687242798353909,0.1970164609053498,0.03858024691358025,0.25925925925925924,0.023148148148148147,0.030349794238683125,0.08436213991769548,0.023662551440329214,0.1949588477366255,0.044238683127572016,0.02469135802469136,6,1
77,510,1278979200,27,Peter Haas,1,1286960340,Building activist,Haiti's disaster of engineering,317127,0.009630818619582664,0.0016051364365971107,0.04012841091492777,0.0,0.3675762439807384,0.06260032102728733,0.12841091492776885,0.02086677367576244,0.006420545746388443,0.04173354735152488,0.02086677367576244,0.19743178170144465,0.09309791332263244,0.009630818619582664,4,1
69,1190,1255046400,23,Natalie Jeremijenko,1,1287047700,Artist and engineer,The art of the eco-mindshift,414028,0.030057803468208088,0.031213872832369937,0.019653179190751446,0.031213872832369937,0.11791907514450868,0.2138728323699422,0.17803468208092485,0.02890173410404624,0.02543352601156069,0.1352601156069364,0.030057803468208088,0.11213872832369942,0.039306358381502884,0.006936416184971097,5,0
148,1080,1278633600,30,Ze Frank,1,1287132780,"Humorist, web artist",My web playroom,1876053,0.21187526697992312,0.007689021785561727,0.030756087142246907,0.1819735155916275,0.00982486117043998,0.1046561298590346,0.25929090132422045,0.019222554463904317,0.016659547202050404,0.08073472874839813,0.031610422896198205,0.016659547202050404,0.020931225971806917,0.008116189662537377,3,0
225,775,1286841600,0,Joel Burns,1,1287307320,City councilman,A message to gay teens: It gets better,278672,0.1525318421870146,0.003417210313762038,0.3895619757688723,0.005591798695246971,0.027337682510096304,0.004970487729108419,0.2932587760173967,0.0021745883814849334,0.002485243864554209,0.014600807704255982,0.050636843740292016,0.04255980118049084,0.008077042559801179,0.0027958993476234857,8,0
718,1113,1279065600,35,Jessica Jackley,1,1287394020,Microlender,"Poverty, money -- and love",1359611,0.14501755333513364,0.003780718336483932,0.11342155009451795,0.001890359168241966,0.05563056980826357,0.03942749122333243,0.4145287604644883,0.0118822576289495,0.010261949770456387,0.042398055630569816,0.033756413718606534,0.10099918984607076,0.01701323251417769,0.009991898460707534,5,1
266,914,1279238400,29,Heribert Watzke,1,1287475740,Food scientist,The brain in your gut,1342475,0.008149010477299184,0.03259604190919674,0.002910360884749709,0.09953434225844003,0.29220023282887075,0.04947613504074505,0.06228172293364378,0.039580908032596035,0.06577415599534342,0.18451688009313155,0.015133876600698487,0.05878928987194412,0.08207217694994179,0.0069848661233993005,5,1
259,318,1271376000,32,Dianna Cohen,1,1287572760,Artist and activist,Tough truths about plastic pollution,688861,0.013757523645743766,0.012897678417884782,0.06620808254514188,0.008598452278589856,0.2717110920034394,0.007738607050730869,0.16079105760963028,0.00945829750644884,0.034393809114359415,0.032674118658641435,0.04041272570937232,0.2132416165090284,0.08426483233018056,0.043852106620808254,5,0
135,752,1279152000,39,Patrick Chappatte,1,1287650880,Editorial cartoonist,The power of cartoons,759736,0.03698896820246593,0.0136275146009085,0.10317975340687864,0.2712524334847501,0.09604153147306944,0.043478260869565216,0.16612589227774172,0.02206359506813757,0.01946787800129786,0.05710577547047373,0.01946787800129786,0.08176508760545101,0.06489292667099286,0.004542504866969501,4,0
63,195,1265932800,34,"David Byrne, Ethel + Thomas Dolby",3,1287737340,Electronic music pioneer,"""(Nothing But) Flowers"" with string quartet",621361,0.37375415282392027,0.028239202657807314,0.009966777408637871,0.06478405315614617,0.003322259136212625,0.04817275747508306,0.16611295681063126,0.016611295681063124,0.039867109634551486,0.04651162790697674,0.03820598006644518,0.0132890365448505,0.07973421926910297,0.07142857142857142,6,0
190,1180,1257120000,23,R.A. Mashelkar,1,1287997620,"Scientist, innovator",Breakthrough designs for ultra-low-cost products,622593,0.028273809523809524,0.004464285714285714,0.04166666666666666,0.004464285714285714,0.09449404761904763,0.11904761904761905,0.3601190476190476,0.02008928571428572,0.028273809523809524,0.10491071428571427,0.06101190476190476,0.10267857142857142,0.017857142857142856,0.012648809523809524,5,0
264,1095,1278633600,25,Joseph Nye,1,1288084080,Diplomat,Global power shifts,954049,0.01255783212161269,0.010575016523463316,0.019167217448777262,0.001321877065432915,0.3073364177131527,0.037012557832121616,0.12161269001982815,0.03965631196298744,0.08526107072042301,0.0898876404494382,0.008592200925313945,0.17250495703899538,0.07865168539325842,0.015862524785194978,3,0
91,566,1270598400,35,Barton Seaver,1,1288169880,Chef,Sustainable seafood? Let's get smart,556032,0.011848341232227487,0.022511848341232227,0.027251184834123227,0.026066350710900472,0.19549763033175355,0.018957345971563986,0.1824644549763033,0.04739336492890995,0.07464454976303317,0.030805687203791468,0.009478672985781993,0.21445497630331756,0.10900473933649288,0.029620853080568717,5,0
83,923,1272240000,24,Shimon Steinberg,1,1288253220,Entomologist,Natural pest control ... using bugs!,368770,0.022280471821756225,0.003931847968545216,0.010484927916120577,0.03800786369593709,0.21231979030144169,0.11402359108781128,0.1363040629095675,0.011795543905635648,0.009174311926605505,0.16120576671035386,0.03800786369593709,0.19003931847968544,0.034076015727391884,0.01834862385321101,6,1
144,671,1279065600,34,Miwa Matreyek,1,1288349340,Multimedia artist,Glorious visions in animation and performance,829399,0.3543841336116911,0.011482254697286013,0.0073068893528183704,0.0041753653444676405,0.003131524008350731,0.1116910229645094,0.1304801670146138,0.025052192066805846,0.013569937369519834,0.17954070981210854,0.1069937369519833,0.0073068893528183704,0.037578288100208766,0.0073068893528183704,6,0
343,988,1279065600,30,Tom Chatfield,1,1288603020,Gaming theorist,7 ways games reward the brain,1021573,0.0065,0.028999999999999998,0.013000000000000001,0.0035,0.2185,0.068,0.1415,0.0615,0.061,0.1815,0.0245,0.0975,0.08,0.013999999999999999,6,1
834,422,1279065600,36,David Bismark,1,1288685640,Voting system designer,E-voting without fraud,543551,0.008672086720867209,0.010298102981029813,0.024932249322493227,0.0005420054200542005,0.16205962059620596,0.33387533875338754,0.06937669376693767,0.017344173441734417,0.05040650406504065,0.05907859078590786,0.022764227642276424,0.17777777777777778,0.06016260162601626,0.002710027100271003,3,0
58,1035,1271376000,28,Greg Stone,1,1288770540,Oceanographer,Saving the ocean one island at a time,454323,0.08961593172119488,0.004267425320056899,0.06970128022759603,0.005689900426742532,0.20483641536273114,0.039829302987197716,0.2574679943100996,0.027027027027027032,0.005689900426742532,0.10526315789473684,0.028449502133712664,0.11948790896159316,0.03698435277382646,0.005689900426742532,8,0
124,1054,1279238400,28,Gero Miesenboeck,1,1288824240,Optogeneticist,Re-engineering the brain,611081,0.01840056617126681,0.0205237084217976,0.01132342533616419,0.027600849256900213,0.18400566171266808,0.18259023354564755,0.07643312101910828,0.014154281670205238,0.00778485491861288,0.2781316348195329,0.11535739561217268,0.04104741684359519,0.016985138004246284,0.005661712668082095,3,0
226,1159,1265760000,28,Andrew Bird,1,1288967040,Musician,A one-man orchestra of the imagination,1231423,0.3472400513478819,0.008344030808729141,0.021822849807445442,0.011553273427471115,0.003209242618741977,0.12002567394094996,0.16752246469833118,0.01989730423620026,0.016688061617458283,0.13607188703465986,0.09499358151476253,0.002567394094993581,0.040436456996148916,0.009627727856225931,6,0
156,1003,1279238400,29,Emily Pilloton,1,1289229480,Humanitarian design activist,Teaching design for change,943245,0.04363636363636364,0.004155844155844156,0.10285714285714287,0.0031168831168831173,0.0955844155844156,0.12,0.36623376623376624,0.019740259740259745,0.008311688311688312,0.07116883116883117,0.016103896103896103,0.1225974025974026,0.02493506493506493,0.0015584415584415587,4,0
74,1055,1279152000,24,Stefan Wolff,1,1289314740,Ethnic conflicts scholar,The path to ending ethnic conflicts,307628,0.007731958762886598,0.028350515463917526,0.028350515463917526,0.0,0.23195876288659795,0.002577319587628866,0.1056701030927835,0.19329896907216496,0.13659793814432988,0.02577319587628866,0.005154639175257732,0.09278350515463918,0.10824742268041238,0.033505154639175264,6,0
850,927,1284854400,36,Aaron Huey,1,1289401020,Photographer,America's native prisoners of war,1347633,0.03503120595933159,0.0024159452385745924,0.2508556472719952,0.00020132876988121604,0.1809945641232132,0.00966378095429837,0.12442117978659152,0.0060398630964364815,0.014294342661566338,0.025971411314676868,0.18965170122810548,0.13871552244815785,0.011274411113348098,0.010469096033823231,5,0
146,1066,1279238400,26,Auret van Heerden,1,1289488560,Labor-rights activist,Making global labor fair,586814,0.005263157894736842,0.01473684210526316,0.12526315789473685,0.0,0.18421052631578946,0.03263157894736842,0.20210526315789476,0.04105263157894737,0.04631578947368421,0.035789473684210524,0.04631578947368421,0.2063157894736842,0.04631578947368421,0.01368421052631579,4,1
134,222,1279152000,36,Eric Berlow,1,1289574540,Ecologist,Simplifying complexity,1154719,0.034416826003824084,0.06739961759082218,0.010516252390057362,0.011950286806883365,0.20650095602294452,0.13910133843212238,0.11376673040152965,0.003824091778202677,0.04541108986615679,0.14435946462715105,0.02390057361376673,0.14244741873804972,0.052103250478011474,0.0043021032504780106,2,0
579,1039,1278633600,32,Conrad Wolfram,1,1289833380,Mathematician,Teaching kids real math with computers,1499219,0.01444149720011789,0.007957559681697613,0.04715590922487474,0.016209843796050692,0.15384615384615385,0.08723843206601828,0.210727969348659,0.028293545534924844,0.03743000294724433,0.07957559681697612,0.020335985853227236,0.2440318302387268,0.04332449160035367,0.009431181844974948,6,1
388,933,1265760000,34,Denis Dutton,1,1289921040,Philosopher,A Darwinian theory of beauty,2012387,0.16840373011519474,0.00877674163466813,0.006308283049917718,0.037575425123422934,0.16291826659352715,0.06692265496434449,0.0916072408118486,0.019473395501919916,0.04882062534284147,0.20789906747120127,0.03428414701042238,0.10065825562260013,0.04086670323642348,0.005485463521667581,5,0
52,946,1272499200,24,Shimon Schocken,1,1290006420,"Computer Scientist, Educator",What a bike ride can teach you,539950,0.13016528925619836,0.009297520661157023,0.15392561983471073,0.007231404958677686,0.03099173553719008,0.01756198347107438,0.4380165289256198,0.009297520661157023,0.010330578512396695,0.0950413223140496,0.016528925619834708,0.04028925619834711,0.03099173553719008,0.010330578512396695,7,0
305,815,1279152000,33,John Hardy,1,1290092040,"Designer, educator",My green school dream,960523,0.18119891008174388,0.004995458673932788,0.07084468664850138,0.004995458673932788,0.045413260672116255,0.09900090826521343,0.3278837420526794,0.004995458673932788,0.022252497729336962,0.1189827429609446,0.04450499545867393,0.041326067211625794,0.02134423251589464,0.01226158038147139,4,0
31,946,1271376000,22,Kristina Gjerde,1,1290175393,High seas policy advisor,Making law on the high seas,349168,0.04807692307692308,0.016826923076923076,0.038461538461538464,0.01201923076923077,0.29086538461538464,0.009615384615384616,0.09134615384615384,0.1153846153846154,0.0576923076923077,0.0673076923076923,0.016826923076923076,0.1201923076923077,0.09615384615384616,0.019230769230769232,6,0
140,561,1273708800,27,Kim Gorgens,1,1290437580,Neuropsychologist,Protecting the brain against concussion,452578,0.0071301247771836,0.015151515151515154,0.008021390374331552,0.06951871657754011,0.18181818181818185,0.008912655971479501,0.0196078431372549,0.08021390374331551,0.11586452762923352,0.017825311942959002,0.011586452762923352,0.0926916221033868,0.10873440285204992,0.2629233511586453,5,0
187,1066,1279238400,30,Zainab Salbi,1,1290523500,Activist and social entrepreneur,"Women, wartime and the dream of peace",505716,0.1270878721859114,0.002904865649963689,0.19607843137254904,0.002178649237472767,0.054466230936819175,0.013071895424836602,0.3347857661583152,0.013071895424836602,0.013798111837327523,0.04357298474945534,0.044299201161946265,0.1299927378358751,0.012345679012345678,0.012345679012345678,7,0
589,921,1287360000,37,Jason Fried,1,1290613380,Software entrepreneur,Why work doesn't happen at work,4908787,0.015170816444701796,0.006485234510712218,0.058598726114649675,0.06902142443543717,0.14522292993630573,0.07307469600463233,0.2056745801968732,0.02663578459756804,0.05744064852345108,0.07446438911407065,0.013549507817023741,0.17602779386218875,0.06763173132599884,0.011001737116386795,6,0
189,1077,1286841600,26,Dan Phillips,1,1290698188,Builder,Creative houses from reclaimed stuff,1112351,0.04345323741007194,0.002589928057553957,0.07309352517985611,0.1410071942446043,0.05870503597122303,0.16633093525179854,0.25928057553956835,0.0060431654676259,0.0017266187050359713,0.1033093525179856,0.034244604316546766,0.09553956834532376,0.011510791366906477,0.0031654676258992807,5,0
767,314,1282953600,39,Birke Baehr,1,1291044840,Aspiring organic farmer,What's wrong with our food system,2152734,0.03808525506638714,0.009608665269042627,0.11408106219426975,0.06464011180992313,0.08735150244584207,0.022536687631027254,0.20737246680642907,0.0064640111809923136,0.14168413696715584,0.051187980433263454,0.0627183787561146,0.11705101327742835,0.03127183787561146,0.04594689028651293,6,0
